# m0 | m12 | xsec in pb!
2640 | 360  | 0.1942
2640 | 380  | 0.1447
2640 | 400  | 0.1103
2640 | 420  | 0.0842
2640 | 440  | 0.0652
2640 | 460  | 0.0509
2640 | 480  | 0.0405
2640 | 500  | 0.0320
2640 | 520  | 0.0259
2640 | 540  | 0.0207
2640 | 560  | 0.0167
2640 | 580  | 0.0135
2640 | 600  | 0.0111
2640 | 620  | 0.0090
2640 | 640  | 0.0075
2640 | 660  | 0.0061
2640 | 680  | 0.0050
2640 | 700  | 0.0042
2640 | 720  | 0.0035
2640 | 740  | 0.0029
2640 | 760  | 0.0024
2640 | 780  | 0.0020
2640 | 800  | 0.0017
2640 | 820  | 0.0014
2640 | 840  | 0.0012
2640 | 860  | 0.0010
2640 | 880  | 0.0008
2640 | 900  | 0.0007
2640 | 920  | 0.0006
2640 | 940  | 0.0005
2640 | 960  | 0.0004
2640 | 980  | 0.0004
2660 | 1000 | 0.0003
2660 | 220  | 6.8060
2660 | 240  | 2.7090
2660 | 260  | 1.4180
2660 | 280  | 0.8582
2660 | 300  | 0.5859
2660 | 320  | 0.3802
2660 | 340  | 0.2701
2660 | 360  | 0.1964
2660 | 380  | 0.1464
2660 | 400  | 0.1115
2660 | 420  | 0.0852
2660 | 440  | 0.0661
2660 | 460  | 0.0519
2660 | 480  | 0.0404
2660 | 500  | 0.0324
2660 | 520  | 0.0260
2660 | 540  | 0.0208
2660 | 560  | 0.0168
2660 | 580  | 0.0136
2660 | 600  | 0.0112
2660 | 620  | 0.0091
2660 | 640  | 0.0075
2660 | 660  | 0.0061
2660 | 680  | 0.0050
2660 | 700  | 0.0042
2660 | 720  | 0.0034
2660 | 740  | 0.0029
2660 | 760  | 0.0024
2660 | 780  | 0.0020
2660 | 800  | 0.0017
2660 | 820  | 0.0014
2660 | 840  | 0.0012
2660 | 860  | 0.0010
2660 | 880  | 0.0008
2660 | 900  | 0.0007
2660 | 920  | 0.0006
2660 | 940  | 0.0005
2660 | 960  | 0.0004
2660 | 980  | 0.0004
2680 | 1000 | 0.0003
2680 | 240  | 3.0160
2680 | 260  | 1.5300
2680 | 280  | 0.8983
2680 | 300  | 0.5790
2680 | 320  | 0.3946
2680 | 340  | 0.2748
2680 | 360  | 0.2007
2680 | 380  | 0.1487
2680 | 400  | 0.1125
2680 | 420  | 0.0864
2680 | 440  | 0.0665
2680 | 460  | 0.0522
2680 | 480  | 0.0411
2680 | 500  | 0.0327
2680 | 520  | 0.0261
2680 | 540  | 0.0211
2680 | 560  | 0.0169
2680 | 580  | 0.0137
2680 | 600  | 0.0112
2680 | 620  | 0.0091
2680 | 640  | 0.0075
2680 | 660  | 0.0062
2680 | 680  | 0.0051
2680 | 700  | 0.0042
2680 | 720  | 0.0035
2680 | 740  | 0.0029
2680 | 760  | 0.0024
2680 | 780  | 0.0020
2680 | 800  | 0.0017
2680 | 820  | 0.0014
2680 | 840  | 0.0012
2680 | 860  | 0.0010
2680 | 880  | 0.0008
2680 | 900  | 0.0007
2680 | 920  | 0.0006
2680 | 940  | 0.0005
2680 | 960  | 0.0004
2680 | 980  | 0.0004
2700 | 1000 | 0.0003
2700 | 240  | 3.3940
2700 | 260  | 1.6400
2700 | 280  | 0.9428
2700 | 300  | 0.5964
2700 | 320  | 0.4066
2700 | 340  | 0.2827
2700 | 360  | 0.2054
2700 | 380  | 0.1527
2700 | 400  | 0.1135
2700 | 420  | 0.0872
2700 | 440  | 0.0674
2700 | 460  | 0.0524
2700 | 480  | 0.0412
2700 | 500  | 0.0327
2700 | 520  | 0.0262
2700 | 540  | 0.0210
2700 | 560  | 0.0170
2700 | 580  | 0.0138
2700 | 600  | 0.0112
2700 | 620  | 0.0092
2700 | 640  | 0.0075
2700 | 660  | 0.0062
2700 | 680  | 0.0051
2700 | 700  | 0.0042
2700 | 720  | 0.0035
2700 | 740  | 0.0029
2700 | 760  | 0.0024
2700 | 780  | 0.0020
2700 | 800  | 0.0017
2700 | 820  | 0.0014
2700 | 840  | 0.0012
2700 | 860  | 0.0010
2700 | 880  | 0.0008
2700 | 900  | 0.0007
2700 | 920  | 0.0006
2700 | 940  | 0.0005
2700 | 960  | 0.0004
2700 | 980  | 0.0004
2720 | 1000 | 0.0003
2720 | 240  | 3.8260
2720 | 260  | 1.7630
2720 | 280  | 0.9929
2720 | 300  | 0.6203
2720 | 320  | 0.4144
2720 | 340  | 0.2652
2720 | 360  | 0.2078
2720 | 380  | 0.1542
2720 | 400  | 0.1155
2720 | 420  | 0.0874
2720 | 440  | 0.0678
2720 | 460  | 0.0534
2720 | 480  | 0.0419
2720 | 500  | 0.0331
2720 | 520  | 0.0264
2720 | 540  | 0.0213
2720 | 560  | 0.0171
2720 | 580  | 0.0140
2720 | 600  | 0.0114
2720 | 620  | 0.0093
2720 | 640  | 0.0076
2720 | 660  | 0.0062
2720 | 680  | 0.0051
2720 | 700  | 0.0042
2720 | 720  | 0.0035
2720 | 740  | 0.0029
2720 | 760  | 0.0024
2720 | 780  | 0.0020
2720 | 800  | 0.0017
2720 | 820  | 0.0014
2720 | 840  | 0.0012
2720 | 860  | 0.0010
2720 | 880  | 0.0008
2720 | 900  | 0.0007
2720 | 920  | 0.0006
2720 | 940  | 0.0005
2720 | 960  | 0.0004
2720 | 980  | 0.0004
2740 | 1000 | 0.0003
2740 | 240  | 4.4800
2740 | 260  | 1.9400
2740 | 280  | 1.0560
2740 | 300  | 0.6465
2740 | 320  | 0.4230
2740 | 340  | 0.2972
2740 | 360  | 0.2119
2740 | 380  | 0.1569
2740 | 400  | 0.1164
2740 | 420  | 0.0894
2740 | 440  | 0.0686
2740 | 460  | 0.0535
2740 | 480  | 0.0421
2740 | 500  | 0.0337
2740 | 520  | 0.0267
2740 | 540  | 0.0215
2740 | 560  | 0.0172
2740 | 580  | 0.0140
2740 | 600  | 0.0114
2740 | 620  | 0.0093
2740 | 640  | 0.0077
2740 | 660  | 0.0063
2740 | 680  | 0.0052
2740 | 700  | 0.0043
2740 | 720  | 0.0035
2740 | 740  | 0.0029
2740 | 760  | 0.0024
2740 | 780  | 0.0020
2740 | 800  | 0.0017
2740 | 820  | 0.0014
2740 | 840  | 0.0012
2740 | 860  | 0.0010
2740 | 880  | 0.0008
2740 | 900  | 0.0007
2740 | 920  | 0.0006
2740 | 940  | 0.0005
2740 | 960  | 0.0004
2740 | 980  | 0.0004
2760 | 1000 | 0.0003
2760 | 240  | 5.3890
2760 | 260  | 2.1420
2760 | 280  | 1.1240
2760 | 300  | 0.6784
2760 | 320  | 0.4472
2760 | 340  | 0.3053
2760 | 360  | 0.2190
2760 | 380  | 0.1583
2760 | 400  | 0.1190
2760 | 420  | 0.0898
2760 | 440  | 0.0694
2760 | 460  | 0.0541
2760 | 480  | 0.0427
2760 | 500  | 0.0334
2760 | 520  | 0.0269
2760 | 540  | 0.0216
2760 | 560  | 0.0174
2760 | 580  | 0.0141
2760 | 600  | 0.0115
2760 | 620  | 0.0093
2760 | 640  | 0.0077
2760 | 660  | 0.0063
2760 | 680  | 0.0052
2760 | 700  | 0.0043
2760 | 720  | 0.0036
2760 | 740  | 0.0029
2760 | 760  | 0.0025
2760 | 780  | 0.0020
2760 | 800  | 0.0017
2760 | 820  | 0.0014
2760 | 840  | 0.0012
2760 | 860  | 0.0010
2760 | 880  | 0.0009
2760 | 900  | 0.0007
2760 | 920  | 0.0006
2760 | 940  | 0.0005
2760 | 960  | 0.0004
2760 | 980  | 0.0004
2780 | 1000 | 0.0003
2780 | 260  | 2.3990
2780 | 280  | 1.2110
2780 | 300  | 0.7184
2780 | 320  | 0.4602
2780 | 340  | 0.3159
2780 | 360  | 0.2238
2780 | 380  | 0.1629
2780 | 400  | 0.1216
2780 | 420  | 0.0921
2780 | 440  | 0.0707
2780 | 460  | 0.0548
2780 | 480  | 0.0430
2780 | 500  | 0.0340
2780 | 520  | 0.0270
2780 | 540  | 0.0218
2780 | 560  | 0.0174
2780 | 580  | 0.0142
2780 | 600  | 0.0116
2780 | 620  | 0.0094
2780 | 640  | 0.0078
2780 | 660  | 0.0063
2780 | 680  | 0.0052
2780 | 700  | 0.0043
2780 | 720  | 0.0036
2780 | 740  | 0.0030
2780 | 760  | 0.0025
2780 | 780  | 0.0021
2780 | 800  | 0.0017
2780 | 820  | 0.0014
2780 | 840  | 0.0012
2780 | 860  | 0.0010
2780 | 880  | 0.0009
2780 | 900  | 0.0007
2780 | 920  | 0.0006
2780 | 940  | 0.0005
2780 | 960  | 0.0004
2780 | 980  | 0.0004
2800 | 1000 | 0.0003
2800 | 240  | 9.5110
2800 | 260  | 2.9920
2800 | 280  | 1.3050
2800 | 300  | 0.7555
2800 | 320  | 0.4817
2800 | 340  | 0.3227
2800 | 360  | 0.2306
2800 | 380  | 0.1666
2800 | 400  | 0.1241
2800 | 420  | 0.0942
2800 | 440  | 0.0716
2800 | 460  | 0.0553
2800 | 480  | 0.0436
2800 | 500  | 0.0345
2800 | 520  | 0.0273
2800 | 540  | 0.0218
2800 | 560  | 0.0177
2800 | 580  | 0.0143
2800 | 600  | 0.0116
2800 | 620  | 0.0094
2800 | 640  | 0.0078
2800 | 660  | 0.0064
2800 | 680  | 0.0053
2800 | 700  | 0.0044
2800 | 720  | 0.0036
2800 | 740  | 0.0030
2800 | 760  | 0.0025
2800 | 780  | 0.0021
2800 | 800  | 0.0017
2800 | 820  | 0.0014
2800 | 840  | 0.0012
2800 | 860  | 0.0010
2800 | 880  | 0.0009
2800 | 900  | 0.0007
2800 | 920  | 0.0006
2800 | 940  | 0.0005
2800 | 960  | 0.0004
2800 | 980  | 0.0004
280  | 1000 | 0.0004
280  | 100  | 387.2000
280  | 120  | 97.5200
280  | 140  | 46.2200
280  | 160  | 24.9500
280  | 180  | 14.5200
280  | 200  | 8.7450
280  | 220  | 5.5370
280  | 240  | 3.5860
280  | 260  | 2.3540
280  | 280  | 1.6030
280  | 300  | 1.0940
280  | 320  | 0.7653
280  | 340  | 0.5445
280  | 360  | 0.3924
280  | 380  | 0.2841
280  | 400  | 0.2073
280  | 420  | 0.1544
280  | 440  | 0.1155
280  | 460  | 0.0877
280  | 480  | 0.0661
280  | 500  | 0.0508
280  | 520  | 0.0394
280  | 540  | 0.0305
280  | 560  | 0.0239
280  | 580  | 0.0189
280  | 600  | 0.0151
280  | 620  | 0.0119
280  | 640  | 0.0097
280  | 660  | 0.0078
280  | 680  | 0.0063
280  | 700  | 0.0052
280  | 720  | 0.0042
280  | 740  | 0.0035
280  | 760  | 0.0029
280  | 780  | 0.0024
280  | 800  | 0.0021
280  | 820  | 0.0017
280  | 840  | 0.0015
280  | 860  | 0.0012
280  | 880  | 0.0011
280  | 900  | 0.0009
280  | 920  | 0.0008
280  | 940  | 0.0007
280  | 960  | 0.0006
280  | 980  | 0.0005
2820 | 1000 | 0.0003
2820 | 260  | 3.1680
2820 | 280  | 1.4460
2820 | 300  | 0.8066
2820 | 320  | 0.5037
2820 | 340  | 0.3390
2820 | 360  | 0.2352
2820 | 380  | 0.1700
2820 | 400  | 0.1265
2820 | 420  | 0.0950
2820 | 440  | 0.0727
2820 | 460  | 0.0566
2820 | 480  | 0.0438
2820 | 500  | 0.0350
2820 | 520  | 0.0275
2820 | 540  | 0.0223
2820 | 560  | 0.0178
2820 | 580  | 0.0144
2820 | 600  | 0.0117
2820 | 620  | 0.0095
2820 | 640  | 0.0078
2820 | 660  | 0.0064
2820 | 680  | 0.0053
2820 | 700  | 0.0044
2820 | 720  | 0.0036
2820 | 740  | 0.0030
2820 | 760  | 0.0025
2820 | 780  | 0.0021
2820 | 800  | 0.0017
2820 | 820  | 0.0015
2820 | 840  | 0.0012
2820 | 860  | 0.0010
2820 | 880  | 0.0009
2820 | 900  | 0.0007
2820 | 920  | 0.0006
2820 | 940  | 0.0005
2820 | 960  | 0.0004
2820 | 980  | 0.0004
2840 | 1000 | 0.0003
2840 | 260  | 3.7700
2840 | 280  | 1.5920
2840 | 300  | 0.8642
2840 | 320  | 0.5278
2840 | 340  | 0.3498
2840 | 360  | 0.2439
2840 | 380  | 0.1741
2840 | 400  | 0.1281
2840 | 420  | 0.0961
2840 | 440  | 0.0739
2840 | 460  | 0.0565
2840 | 480  | 0.0445
2840 | 500  | 0.0352
2840 | 520  | 0.0280
2840 | 540  | 0.0225
2840 | 560  | 0.0181
2840 | 580  | 0.0146
2840 | 600  | 0.0118
2840 | 620  | 0.0096
2840 | 640  | 0.0079
2840 | 660  | 0.0065
2840 | 680  | 0.0054
2840 | 700  | 0.0044
2840 | 720  | 0.0037
2840 | 740  | 0.0030
2840 | 760  | 0.0025
2840 | 780  | 0.0021
2840 | 800  | 0.0018
2840 | 820  | 0.0015
2840 | 840  | 0.0012
2840 | 860  | 0.0010
2840 | 880  | 0.0009
2840 | 900  | 0.0007
2840 | 920  | 0.0006
2840 | 940  | 0.0005
2840 | 960  | 0.0004
2840 | 980  | 0.0004
2860 | 1000 | 0.0003
2860 | 280  | 1.7840
2860 | 300  | 0.9288
2860 | 320  | 0.5588
2860 | 340  | 0.3630
2860 | 360  | 0.2528
2860 | 380  | 0.1770
2860 | 400  | 0.1324
2860 | 420  | 0.0980
2860 | 440  | 0.0748
2860 | 460  | 0.0574
2860 | 480  | 0.0450
2860 | 500  | 0.0356
2860 | 520  | 0.0284
2860 | 540  | 0.0225
2860 | 560  | 0.0182
2860 | 580  | 0.0147
2860 | 600  | 0.0120
2860 | 620  | 0.0097
2860 | 640  | 0.0079
2860 | 660  | 0.0065
2860 | 680  | 0.0054
2860 | 700  | 0.0044
2860 | 720  | 0.0037
2860 | 740  | 0.0030
2860 | 760  | 0.0025
2860 | 780  | 0.0021
2860 | 800  | 0.0018
2860 | 820  | 0.0015
2860 | 840  | 0.0012
2860 | 860  | 0.0010
2860 | 880  | 0.0009
2860 | 900  | 0.0007
2860 | 920  | 0.0006
2860 | 940  | 0.0005
2860 | 960  | 0.0004
2860 | 980  | 0.0004
2880 | 1000 | 0.0003
2880 | 280  | 2.0420
2880 | 300  | 1.0110
2880 | 320  | 0.5889
2880 | 340  | 0.3836
2880 | 360  | 0.2572
2880 | 380  | 0.1839
2880 | 400  | 0.1341
2880 | 420  | 0.1014
2880 | 440  | 0.0765
2880 | 460  | 0.0585
2880 | 480  | 0.0457
2880 | 500  | 0.0360
2880 | 520  | 0.0286
2880 | 540  | 0.0228
2880 | 560  | 0.0183
2880 | 580  | 0.0148
2880 | 600  | 0.0120
2880 | 620  | 0.0097
2880 | 640  | 0.0081
2880 | 660  | 0.0065
2880 | 680  | 0.0054
2880 | 700  | 0.0044
2880 | 720  | 0.0037
2880 | 740  | 0.0030
2880 | 760  | 0.0025
2880 | 780  | 0.0021
2880 | 800  | 0.0018
2880 | 820  | 0.0015
2880 | 840  | 0.0012
2880 | 860  | 0.0010
2880 | 880  | 0.0009
2880 | 900  | 0.0007
2880 | 920  | 0.0006
2880 | 940  | 0.0005
2880 | 960  | 0.0004
2880 | 980  | 0.0004
2900 | 1000 | 0.0003
2900 | 280  | 2.3660
2900 | 300  | 1.1190
2900 | 320  | 0.6310
2900 | 340  | 0.3995
2900 | 360  | 0.2706
2900 | 380  | 0.1904
2900 | 400  | 0.1377
2900 | 420  | 0.0919
2900 | 440  | 0.0780
2900 | 460  | 0.0596
2900 | 480  | 0.0465
2900 | 500  | 0.0362
2900 | 520  | 0.0289
2900 | 540  | 0.0229
2900 | 560  | 0.0185
2900 | 580  | 0.0150
2900 | 600  | 0.0121
2900 | 620  | 0.0099
2900 | 640  | 0.0080
2900 | 660  | 0.0066
2900 | 680  | 0.0055
2900 | 700  | 0.0045
2900 | 720  | 0.0037
2900 | 740  | 0.0031
2900 | 760  | 0.0025
2900 | 780  | 0.0021
2900 | 800  | 0.0018
2900 | 820  | 0.0015
2900 | 840  | 0.0012
2900 | 860  | 0.0010
2900 | 880  | 0.0009
2900 | 900  | 0.0007
2900 | 920  | 0.0006
2900 | 940  | 0.0005
2900 | 960  | 0.0004
2900 | 980  | 0.0004
2920 | 1000 | 0.0003
2920 | 280  | 2.7600
2920 | 300  | 1.2360
2920 | 320  | 0.6821
2920 | 340  | 0.4204
2920 | 360  | 0.2548
2920 | 380  | 0.1962
2920 | 400  | 0.1410
2920 | 420  | 0.1047
2920 | 440  | 0.0793
2920 | 460  | 0.0612
2920 | 480  | 0.0471
2920 | 500  | 0.0368
2920 | 520  | 0.0291
2920 | 540  | 0.0232
2920 | 560  | 0.0186
2920 | 580  | 0.0150
2920 | 600  | 0.0122
2920 | 620  | 0.0100
2920 | 640  | 0.0082
2920 | 660  | 0.0066
2920 | 680  | 0.0055
2920 | 700  | 0.0045
2920 | 720  | 0.0037
2920 | 740  | 0.0031
2920 | 760  | 0.0026
2920 | 780  | 0.0021
2920 | 800  | 0.0018
2920 | 820  | 0.0015
2920 | 840  | 0.0012
2920 | 860  | 0.0010
2920 | 880  | 0.0009
2920 | 900  | 0.0007
2920 | 920  | 0.0006
2920 | 940  | 0.0005
2920 | 960  | 0.0004
2920 | 980  | 0.0004
2940 | 1000 | 0.0003
2940 | 300  | 1.5340
2940 | 320  | 0.7322
2940 | 340  | 0.4460
2940 | 360  | 0.2931
2940 | 380  | 0.1990
2940 | 400  | 0.1457
2940 | 420  | 0.1072
2940 | 440  | 0.0722
2940 | 460  | 0.0620
2940 | 480  | 0.0478
2940 | 500  | 0.0373
2940 | 520  | 0.0294
2940 | 540  | 0.0235
2940 | 560  | 0.0188
2940 | 580  | 0.0151
2940 | 600  | 0.0123
2940 | 620  | 0.0100
2940 | 640  | 0.0082
2940 | 660  | 0.0067
2940 | 680  | 0.0055
2940 | 700  | 0.0045
2940 | 720  | 0.0038
2940 | 740  | 0.0031
2940 | 760  | 0.0026
2940 | 780  | 0.0022
2940 | 800  | 0.0018
2940 | 820  | 0.0015
2940 | 840  | 0.0013
2940 | 860  | 0.0010
2940 | 880  | 0.0009
2940 | 900  | 0.0007
2940 | 920  | 0.0006
2940 | 940  | 0.0005
2940 | 960  | 0.0004
2940 | 980  | 0.0004
2960 | 1000 | 0.0003
2960 | 300  | 1.5590
2960 | 320  | 0.8027
2960 | 340  | 0.4766
2960 | 360  | 0.3086
2960 | 380  | 0.2113
2960 | 400  | 0.1514
2960 | 420  | 0.1103
2960 | 440  | 0.0825
2960 | 460  | 0.0632
2960 | 480  | 0.0483
2960 | 500  | 0.0380
2960 | 520  | 0.0299
2960 | 540  | 0.0238
2960 | 560  | 0.0191
2960 | 580  | 0.0154
2960 | 600  | 0.0125
2960 | 620  | 0.0101
2960 | 640  | 0.0082
2960 | 660  | 0.0068
2960 | 680  | 0.0055
2960 | 700  | 0.0046
2960 | 720  | 0.0038
2960 | 740  | 0.0031
2960 | 760  | 0.0026
2960 | 780  | 0.0022
2960 | 800  | 0.0018
2960 | 820  | 0.0015
2960 | 840  | 0.0013
2960 | 860  | 0.0011
2960 | 880  | 0.0009
2960 | 900  | 0.0007
2960 | 920  | 0.0006
2960 | 940  | 0.0005
2960 | 960  | 0.0004
2960 | 980  | 0.0004
2980 | 1000 | 0.0003
2980 | 300  | 1.8440
2980 | 320  | 0.8867
2980 | 340  | 0.5125
2980 | 360  | 0.3243
2980 | 380  | 0.2201
2980 | 400  | 0.1560
2980 | 420  | 0.1126
2980 | 440  | 0.0843
2980 | 460  | 0.0575
2980 | 480  | 0.0498
2980 | 500  | 0.0385
2980 | 520  | 0.0303
2980 | 540  | 0.0241
2980 | 560  | 0.0192
2980 | 580  | 0.0155
2980 | 600  | 0.0124
2980 | 620  | 0.0102
2980 | 640  | 0.0083
2980 | 660  | 0.0068
2980 | 680  | 0.0056
2980 | 700  | 0.0046
2980 | 720  | 0.0038
2980 | 740  | 0.0032
2980 | 760  | 0.0026
2980 | 780  | 0.0022
2980 | 800  | 0.0018
2980 | 820  | 0.0015
2980 | 840  | 0.0013
2980 | 860  | 0.0011
2980 | 880  | 0.0009
2980 | 900  | 0.0008
2980 | 920  | 0.0006
2980 | 940  | 0.0005
2980 | 960  | 0.0004
2980 | 980  | 0.0004
300  | 1000 | 0.0004
300  | 100  | 340.9000
300  | 120  | 91.5700
300  | 140  | 43.5300
300  | 160  | 23.2400
300  | 180  | 13.5900
300  | 200  | 8.3130
300  | 220  | 5.2370
300  | 240  | 3.4000
300  | 260  | 2.2490
300  | 280  | 1.5350
300  | 300  | 1.0530
300  | 320  | 0.7390
300  | 340  | 0.5261
300  | 360  | 0.3787
300  | 380  | 0.2746
300  | 400  | 0.2037
300  | 420  | 0.1495
300  | 440  | 0.1119
300  | 460  | 0.0846
300  | 480  | 0.0644
300  | 500  | 0.0492
300  | 520  | 0.0385
300  | 540  | 0.0299
300  | 560  | 0.0234
300  | 580  | 0.0184
300  | 600  | 0.0146
300  | 620  | 0.0117
300  | 640  | 0.0094
300  | 660  | 0.0075
300  | 680  | 0.0061
300  | 700  | 0.0050
300  | 720  | 0.0041
300  | 740  | 0.0034
300  | 760  | 0.0028
300  | 780  | 0.0023
300  | 800  | 0.0020
300  | 820  | 0.0017
300  | 840  | 0.0014
300  | 860  | 0.0012
300  | 880  | 0.0010
300  | 900  | 0.0009
300  | 920  | 0.0007
300  | 940  | 0.0006
300  | 960  | 0.0006
300  | 980  | 0.0005
320  | 1000 | 0.0004
320  | 100  | 309.1000
320  | 120  | 85.8700
320  | 140  | 40.5400
320  | 160  | 22.1200
320  | 180  | 12.7400
320  | 200  | 7.8410
320  | 220  | 4.9420
320  | 240  | 3.2380
320  | 260  | 2.1470
320  | 280  | 1.4660
320  | 300  | 1.0070
320  | 320  | 0.7141
320  | 340  | 0.5065
320  | 360  | 0.3656
320  | 380  | 0.2673
320  | 400  | 0.1958
320  | 420  | 0.1450
320  | 440  | 0.1087
320  | 460  | 0.0821
320  | 480  | 0.0626
320  | 500  | 0.0481
320  | 520  | 0.0374
320  | 540  | 0.0289
320  | 560  | 0.0225
320  | 580  | 0.0180
320  | 600  | 0.0143
320  | 620  | 0.0113
320  | 640  | 0.0091
320  | 660  | 0.0073
320  | 680  | 0.0059
320  | 700  | 0.0049
320  | 720  | 0.0040
320  | 740  | 0.0033
320  | 760  | 0.0027
320  | 780  | 0.0023
320  | 800  | 0.0019
320  | 820  | 0.0016
320  | 840  | 0.0014
320  | 860  | 0.0011
320  | 880  | 0.0010
320  | 900  | 0.0008
320  | 920  | 0.0007
320  | 940  | 0.0006
320  | 960  | 0.0005
320  | 980  | 0.0005
340  | 1000 | 0.0004
340  | 100  | 278.0000
340  | 120  | 80.3400
340  | 140  | 38.1300
340  | 160  | 20.7600
340  | 180  | 12.1600
340  | 200  | 7.3240
340  | 220  | 4.7070
340  | 240  | 3.0370
340  | 260  | 2.0540
340  | 280  | 1.4040
340  | 300  | 0.9761
340  | 320  | 0.6847
340  | 340  | 0.4876
340  | 360  | 0.3498
340  | 380  | 0.2566
340  | 400  | 0.1897
340  | 420  | 0.1405
340  | 440  | 0.1055
340  | 460  | 0.0805
340  | 480  | 0.0610
340  | 500  | 0.0469
340  | 520  | 0.0366
340  | 540  | 0.0282
340  | 560  | 0.0222
340  | 580  | 0.0176
340  | 600  | 0.0140
340  | 620  | 0.0111
340  | 640  | 0.0089
340  | 660  | 0.0071
340  | 680  | 0.0058
340  | 700  | 0.0047
340  | 720  | 0.0039
340  | 740  | 0.0032
340  | 760  | 0.0027
340  | 780  | 0.0022
340  | 800  | 0.0018
340  | 820  | 0.0015
340  | 840  | 0.0013
340  | 860  | 0.0011
340  | 880  | 0.0009
340  | 900  | 0.0008
340  | 920  | 0.0007
340  | 940  | 0.0006
340  | 960  | 0.0005
340  | 980  | 0.0004
360  | 1000 | 0.0004
360  | 100  | 254.2000
360  | 120  | 75.5800
360  | 140  | 35.7800
360  | 160  | 19.5000
360  | 180  | 11.4400
360  | 200  | 6.8950
360  | 220  | 4.4060
360  | 240  | 2.9130
360  | 260  | 1.9610
360  | 280  | 1.3310
360  | 300  | 0.9265
360  | 320  | 0.6577
360  | 340  | 0.4675
360  | 360  | 0.3396
360  | 380  | 0.2479
360  | 400  | 0.1833
360  | 420  | 0.1368
360  | 440  | 0.1022
360  | 460  | 0.0776
360  | 480  | 0.0594
360  | 500  | 0.0459
360  | 520  | 0.0352
360  | 540  | 0.0274
360  | 560  | 0.0216
360  | 580  | 0.0170
360  | 600  | 0.0136
360  | 620  | 0.0108
360  | 640  | 0.0087
360  | 660  | 0.0070
360  | 680  | 0.0056
360  | 700  | 0.0046
360  | 720  | 0.0038
360  | 740  | 0.0031
360  | 760  | 0.0026
360  | 780  | 0.0021
360  | 800  | 0.0018
360  | 820  | 0.0015
360  | 840  | 0.0013
360  | 860  | 0.0011
360  | 880  | 0.0009
360  | 900  | 0.0008
360  | 920  | 0.0007
360  | 940  | 0.0006
360  | 960  | 0.0005
360  | 980  | 0.0004
380  | 1000 | 0.0003
380  | 100  | 234.2000
380  | 120  | 71.4200
380  | 140  | 33.7000
380  | 160  | 18.3300
380  | 180  | 10.7900
380  | 200  | 6.6230
380  | 220  | 4.1910
380  | 240  | 2.7600
380  | 260  | 1.8630
380  | 280  | 1.2690
380  | 300  | 0.8927
380  | 320  | 0.6312
380  | 340  | 0.4524
380  | 360  | 0.3266
380  | 380  | 0.2388
380  | 400  | 0.1771
380  | 420  | 0.1324
380  | 440  | 0.0994
380  | 460  | 0.0758
380  | 480  | 0.0577
380  | 500  | 0.0443
380  | 520  | 0.0344
380  | 540  | 0.0269
380  | 560  | 0.0211
380  | 580  | 0.0166
380  | 600  | 0.0133
380  | 620  | 0.0105
380  | 640  | 0.0085
380  | 660  | 0.0068
380  | 680  | 0.0056
380  | 700  | 0.0045
380  | 720  | 0.0037
380  | 740  | 0.0030
380  | 760  | 0.0025
380  | 780  | 0.0021
380  | 800  | 0.0017
380  | 820  | 0.0014
380  | 840  | 0.0012
380  | 860  | 0.0010
380  | 880  | 0.0009
380  | 900  | 0.0007
380  | 920  | 0.0006
380  | 940  | 0.0005
380  | 960  | 0.0005
380  | 980  | 0.0004
400  | 1000 | 0.0003
400  | 100  | 216.5000
400  | 120  | 68.0900
400  | 140  | 31.8800
400  | 160  | 17.3600
400  | 180  | 10.1900
400  | 200  | 6.3010
400  | 220  | 3.9160
400  | 240  | 2.6380
400  | 260  | 1.7610
400  | 280  | 1.2170
400  | 300  | 0.8516
400  | 320  | 0.6057
400  | 340  | 0.4338
400  | 360  | 0.3151
400  | 380  | 0.2309
400  | 400  | 0.1721
400  | 420  | 0.1289
400  | 440  | 0.0966
400  | 460  | 0.0735
400  | 480  | 0.0562
400  | 500  | 0.0431
400  | 520  | 0.0336
400  | 540  | 0.0263
400  | 560  | 0.0206
400  | 580  | 0.0163
400  | 600  | 0.0130
400  | 620  | 0.0103
400  | 640  | 0.0083
400  | 660  | 0.0067
400  | 680  | 0.0054
400  | 700  | 0.0044
400  | 720  | 0.0036
400  | 740  | 0.0030
400  | 760  | 0.0024
400  | 780  | 0.0020
400  | 800  | 0.0017
400  | 820  | 0.0014
400  | 840  | 0.0012
400  | 860  | 0.0010
400  | 880  | 0.0008
400  | 900  | 0.0007
400  | 920  | 0.0006
400  | 940  | 0.0005
400  | 960  | 0.0004
400  | 980  | 0.0004
40   | 100  | 2150.0000
40   | 120  | 206.8000
40   | 140  | 92.0100
40   | 160  | 46.9200
40   | 180  | 25.7600
40   | 200  | 14.8900
40   | 220  | 9.0020
40   | 240  | 5.6120
40   | 260  | 3.6210
40   | 280  | 2.3790
420  | 1000 | 0.0003
420  | 100  | 202.9000
420  | 120  | 63.9500
420  | 140  | 30.1500
420  | 160  | 16.2800
420  | 180  | 9.6450
420  | 200  | 5.9180
420  | 220  | 3.8050
420  | 240  | 2.4750
420  | 260  | 1.6830
420  | 280  | 1.1670
420  | 300  | 0.8170
420  | 320  | 0.5829
